Name,Position Group,Position,Body Weight,Date,Day,Day Name,Week,Squat,Box Squat,Bench,Chin Ups,Opposition,Venue,Opposition Seed,Match Minutes,Result,Total Distance,Total Duration,Distance Zone 2-8 (m),HMLD,High Speed Running,VHSR,Max Speed,Accel Load,Accel Efforts,Accel Distance,Decel Efforts,Decel Distance,Relative Cumulative Mechanical Load (N),Scaled CML (N),Average Force per Effort (N),N/m,Nordic Right Hamstring (N),Nordic Left Hamstring (N),Nordic LvR % Imb,R Hip ABD (N),L Hip ABD (N),ABD LvR % Imb,R Hip ADD (N),L Hip ADD (N),ADD LvR % Imb,R Ankle PF (N),L Ankle PF (N),PF LvR % Imb,R Knee Ext (N),L Knee Ext (N),Knee LvR % Imb,R Neck Flex (N),L Neck Flex (N),Neck LvR % Imb
Patricia Maliepo,Back,Five-Eight,,27/05/2025,D2,Tuesday,PS3,,,,,,,,,,1:03:22,1:31:56,1594.37,286.64,104.4,0,5.93979,1936.328,34,206.32,26,37.47,12441,1244.1,207.35,3.083237754,,,,432.25,425,0.80%,333.25,331.25,0.30%,769,801.75,2.10%,772,667,7.30%,131,124,2.70%
Patricia Maliepo,Back,Five-Eight,,29/05/2025,D3,Thursday,PS3,,,,,,,,,,9:51:50,1:54:03,3498.06,938.28,267.71,32.485,7.82244,2422.798,109,423.85,78,91.93,39663,3966.3,106.0508,6.174756683,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,31/05/2025,D4,Saturday,PS3,,,,,,,,,,4:53:46,1:24:35,2223.78,456.42,67.2,4.14,7.06432,2135.781,91,441.67,63,89.13,32175,3217.5,208.9286,7.338846459,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,2/06/2025,D1,Monday,PS4,,,,,,,,,,23:51:22,1:53:56,2914.64,583.11,329.44,0,6.76536,1837.637,48,191.9,42,53.36,19851,1985.1,220.5667,3.730693927,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,3/06/2025,D2,Tuesday,PS4,,,,,,,,,,17:52:48,2:07:36,1901.05,343.18,60.87,0,6.7483,2284.92,55,245.81,27,46.76,16458,1645.8,200.7073,3.269533916,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,5/06/2025,D3,Thursday,PS4,,,,12,,,,,,21:54:43,2:33:32,3864.28,970.04,667.89,58.18,7.44127,2375.79,83,411.59,49,52.82,29016,2901.6,219.8182,4.078194631,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,7/06/2025,D4,Saturday,PS4,,,,,,,,,,3:53:17,1:40:02,3712.34,431.82,101.47,0,6.89956,1997.651,62,301.91,48,60.85,22230,2223,202.0909,3.520657215,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,9/06/2025,D1,Monday,PS5,,172,,,,,,,,15:24:29,1:34:25,4676.04,888.19,415.18,11.24,7.23424,2440.737,82,309.77,51,57.22,27222,2722.2,204.6767,3.560925417,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,10/06/2025,D2,Tuesday,PS5,,,,5,,,,,,17:09:36,1:27:07,3026.65,629.79,306.59,0,6.05056,1528.921,76,355.28,49,39.89,26598,2659.8,212.784,4.970924447,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,12/06/2025,D3,Thursday,PS5,,,,,,,,,,20:11:02,3:19:50,3640.4,1228.43,719.13,105.3,7.54825,3290.031,129,635.89,106,91.97,55341,5534.1,235.4936,6.296734689,410,408,0.20%,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,14/06/2025,D4,Saturday,PS5,,,,,,,,,,19:56:38,1:39:05,2291.81,473.81,221.1,12.05,7.16517,1335.584,49,211.54,34,33.65,17394,1739.4,209.5663,4.303495124,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,78.3,16/06/2025,D1,Monday,PS6,170,,,,,,,,,22:52:19,1:48:06,2276.83,456.49,166.44,17.09,7.30542,2094.974,59,262.96,46,59.5,21528,2152.8,205.0286,4.297904173,,,,,,,414,419.25,0.60%,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,17/06/2025,D2,Tuesday,PS6,,,,,,,,,,5:13:55,1:31:54,2985.12,680.35,291.71,24.33,7.66488,2439.024,79,337.45,55,73.88,27651,2765.1,206.3508,4.49740071,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,19/06/2025,D3,Thursday,PS6,,,,,,,,,,16:24:58,1:47:32,3547.1,1027.75,532.3,68.66,7.58471,2354.34,121,582.15,92,93.22,45357,4535.7,212.9437,6.918728847,432,427,0.60%,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,21/06/2025,D4,Saturday,PS6,,,,,,,,,,6:44:38,1:55:00,2398.58,552.12,218.99,14.28,7.35171,1973.097,65,318.04,59,72.22,26949,2694.9,217.3307,5.095021422,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,78,24/06/2025,D1,Tuesday,PS7,,,,,,,,,,1:45:07,1:51:54,3672.61,886.11,561.26,22.42,7.38592,2360.078,104,504.52,71,86.9,36621,3662.1,209.2629,5.509342232,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,26/06/2025,D2,Thursday,PS7,146,213,,5,,,,,,1:52:19,1:22:20,2290.29,764.01,499.58,122.77,7.88283,1758.997,76,354.95,58,75.29,30615,3061.5,228.4702,6.12903342,449,405,5.20%,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,78.8,30/06/2025,D1,Monday,R1,,191,,5,,,,,,0:47:31,2:13:12,2528.51,588.83,324.45,32.39,7.71055,2002.289,69,305.12,43,44.55,23907,2390.7,213.4554,4.221589385,,,,,,,390.25,377.25,1.70%,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,1/07/2025,D2,Tuesday,R1,,,,,,,,,,5:05:17,1:44:00,2746.31,587.33,308.22,0,6.88797,2260.443,70,290.21,57,65.77,25779,2577.9,202.9843,4.397486819,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,3/07/2025,D4,Thursday,R1,,,,,,,,,,1:50:53,1:32:00,3064.24,661.58,495.19,59.1,7.48971,1965.684,42,209.94,42,49.07,18252,1825.2,217.2857,3.076312679,430,411,2.30%,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,5/07/2025,D5,Saturday,R1,,,,,,,,,,20:16:48,1:14:04,2084.89,402,125.79,0,6.45282,1634.56,55,235.99,34,33.34,17745,1774.5,199.382,3.971713432,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,78,8/07/2025,D2,Tuesday,R2,,191,,5,,,,,,13:50:53,0:47:00,1855.19,165.88,13.11,0,5.41613,826.5078,24,91.65,3,4.13,5343,534.3,197.8889,1.609542421,,,,,,,380,379.75,0.00%,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,10/07/2025,D4,Thursday,R2,,,,,,,,,,19:43:41,2:05:42,3648.38,993.73,728.62,137.57,7.89716,2515.187,87,340.15,54,67.72,29718,2971.8,210.766,3.992303954,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,12/07/2025,D5,Saturday,R2,,,,,,,,,,1:14:53,1:25:00,1958.72,492.84,218.35,0,6.59618,1742.351,56,266.28,33,44.96,18876,1887.6,212.0899,3.805605264,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,15/07/2025,D2,Tuesday,R3,,180,,5,,,,,,10:01:55,1:02:00,1740.06,267.76,55.11,0,5.55534,1165.326,45,193.32,16,20.5,12363,1236.3,202.6721,3.573722516,,,,,,,295.25,319.00,3.90%,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,17/07/2025,D4,Thursday,R3,,,,,,,,,,14:35:31,2:00:00,2955.66,692.41,316.96,70.39,7.8542,2237.241,72,296.78,51,45.62,25311,2531.1,205.7805,3.879908174,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,19/07/2025,D5,Saturday,R3,,,,,,,,,,17:25:26,1:05:00,1417.21,324.82,122.32,0,6.13832,1238.57,47,195.14,32,33.01,15873,1587.3,200.9241,4.603904139,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,23/07/2025,D3,Wednesday,R4,,,,5,,,,,,13:19:12,1:58:58,3022.91,797.36,363.62,59.21,7.34565,2264.508,90,375.46,67,68.59,32955,3295.5,209.9045,5.224686903,,,,,,,345,333.00,1.80%,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,25/07/2025,D5,Friday,R4,,,,,,,,,,3:14:24,1:15:00,1415.26,339.23,124.82,0,6.35725,1364.231,41,171.95,27,30.5,13806,1380.6,203.0294,3.663881469,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,29/07/2025,D2,Tuesday,R5,,,,5,,,,,,0:48:58,1:10:00,1657.97,411.67,198.69,0,6.59934,1391.447,53,191.87,29,29.43,16926,1692.6,206.4146,4.71078203,,,,,,,300.75,310.00,1.50%,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,31/07/2025,D4,Thursday,R5,,,,,,,,,,13:58:05,2:07:29,2814.33,725.32,492.34,39.88,7.46627,2335.684,59,295.04,44,53.43,23400,2340,227.1845,3.53870848,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,6/08/2025,D4,Wednesday,R6,,191,,,,,,,,2:29:46,2:18:01,2884.14,796.54,447.29,57.21,7.53651,2186.545,74,331.81,66,75.64,30342,3034.2,216.7286,4.751997775,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,80,13/08/2025,D4,Wednesday,R7,,191,,5,,,,,,19:17:46,2:04:03,2831.72,701.51,516.11,74.53,7.44769,2151.56,65,240.55,48,63.57,23790,2379,210.531,3.687340781,,,,,,,322,309.00,2.10%,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,15/08/2025,CR,Friday,R7,,,,,,,,,,23:21:07,2:15:39,33.48,10.17,0,0,4.19118,655.6534,2,9.72,2,2.79,780,78,195,0.298510547,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,80,19/08/2025,D2,Tuesday,R8,,203,,,,,,,,19:19:12,1:38:57,2243.43,466.73,191.59,0,6.82083,2041.72,61,306.72,26,38.48,18213,1821.3,209.3448,3.499938987,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,21/08/2025,D4,Thursday,R8,,,,,,,,,,21:56:10,1:55:47,2862.99,928.32,619.4,45.09,7.43866,2252.513,100,416.65,68,86.39,37674,3767.4,224.25,5.743063095,,,,,,,,,,1035.75,1045.25,0.50%,,,,,,
Patricia Maliepo,Back,Five-Eight,,23/08/2025,NON,Saturday,R8,,,,,,,,,,14:32:38,1:39:29,1862.3,541.65,203.11,0,6.70035,1764.605,66,268.82,54,53.22,25506,2550.6,212.55,5.164615278,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,27/08/2025,D4,Wednesday,R9,,148,,,,,,,,7:00:29,2:14:00,2648.69,761.37,452.27,22.12,7.35961,2541.21,73,297.63,66,72.33,29601,2960.1,212.9568,4.55029536,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,29/08/2025,NON,Friday,R9,,,,,,,,,,17:39:50,2:42:09,1778.72,455.93,139.18,0,6.43421,1635.999,56,246.33,43,50.68,21216,2121.6,214.303,4.487560219,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,4/09/2025,D4,Thursday,R10,,191,,,,,,,,2:49:55,1:45:00,2176.5,692.06,444.61,102.45,7.69758,2056.061,69,292.45,51,64.22,26598,2659.8,221.65,4.905463142,,,,441.75,418,2.80%,346.25,348.50,0.30%,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,77.7,6/09/2025,NON,Saturday,R10,,,,,,,,,,1:56:38,1:28:41,1746.77,467.15,156.47,0,6.99407,1726.245,75,292.17,64,76.17,29523,2952.3,212.3957,6.910683576,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,24/08/2025,MATCH,Sunday,R8,,,,,Sharks,Home,5,70,Loss,22:01:55,1:24:24,3384.55,694.13,364.21,0,6.93664,2293.103,58,242.82,58,62.13,25662,2566.2,22122.41%,3.928708229,,,,,,,,,,,,,,,,,,
Patricia Maliepo,Back,Five-Eight,,30/08/2025,MATCH,Saturday,R9,,,,,Dragons,Away,10,70,Loss,20:13:55,1:19:33,3338.5,705.88,328.03,21.02,7.263,2271.072,71,269.46,65,87.88,31161,3116.1,22912.50%,481.78%,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,6/07/2025,MATCH,Sunday,R1,,,,,Roosters,Away,2,70,Loss,14:19:41,1:30:06,2868.9,515.49,192.1,7.68,7.25857,2102.558,45,189.31,42,53.31,19418,1941.8,22319.54%,313.67%,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,7/09/2025,MATCH,Sunday,R10,,,,,Broncos,Home,1,58,Loss,6:05:46,1:31:50,2360.11,450.39,168.43,5.5,7.08708,1844.364,49,188.31,37,48.81,19456,1945.6,22623.26%,367.35%,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,14/09/2025,MATCH,Sunday,R11,,,,,Tigers,Away,12,70,Won,15:23:02,1:21:57,2242.57,614.68,378.66,14.89,7.5413,1830.748,49,171.17,49,81.74,22496,2249.6,22955.10%,387.69%,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,13/07/2025,MATCH,Sunday,R2,,,,,Eels,Home,7,70,Won,12:28:48,1:16:49,3050.63,556.43,280.68,11.05,7.82632,2123.904,52,168.9,49,62.93,22116,2211.6,218.9703,3.446728133,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,20/07/2025,MATCH,Sunday,R3,,,,,Knights,Away,3,70,Loss,1:39:22,1:23:38,3000.29,514.89,295.2,46.92,8.07332,1960.12,50,183.81,38,60.12,19950,1995,226.7046,3.245977225,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,26/07/2025,MATCH,Saturday,R4,,,,,Titans,Home,6,70,Loss,9:54:43,1:19:41,2955.86,554.54,266.99,17.16,7.77979,2131.767,49,217.63,48,76.23,21926,2192.6,226.0412,3.597721388,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,3/08/2025,MATCH,Sunday,R5,,,,,Cowboys,Away,4,70,Won,16:07:41,1:17:28,2955.61,472.54,217.2,22.33,8.30748,1907.676,32,141.38,43,54.1,17062,1706.2,227.4933,2.891045114,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,9/08/2025,MATCH,Saturday,R6,,,,,Bulldogs,Away,9,70,Won,1:45:07,1:24:40,2706.96,500,303.87,46.53,7.62821,1908.894,43,155.2,35,50.05,16416,1641.6,21046.15%,2.71829799,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,16/08/2025,MATCH,Saturday,R7,,,,,Raiders,Home,11,70,Loss,8:12:29,1:31:25,2894.84,565.34,270.41,16.61,7.46957,2021.833,44,179.97,55,59.59,22686,2268.6,22915.15%,365.18%,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,7/05/2025,,Wednesday,,,,,,,,,,,12:57:36,1:27:35,2301.86,587.68,135.37,40.59,7.88829,1858.627,89,366.39,63,87.44,31388,3138.8,20650.00%,688.40%,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,13/05/2025,D1,Tuesday,PS1,,,,,,,,,,9:33:07,1:04:12,1277.46,398.24,40.46,4.8,7.09048,1523.936,80,353.79,44,48.16,25080,2508,20225.81%,859.67%,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,15/05/2025,D2,Thursday,PS1,90,,,,,,,,,8:36:58,1:46:30,2400.88,762.75,522.43,19.19,7.39347,1878.992,68,305.09,27,42.03,19038,1903.8,200.4,3.569607821,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,17/05/2025,D3,Saturday,PS1,,,,,,,,,,11:38:24,1:36:26,1829.92,337.47,36.64,0,5.99715,2017.57,58,275.52,46,67.67,20748,2074.8,199.5,4.592821005,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,22/05/2025,D3,Thursday,PS2,,,,,,,,,,13:45:07,1:43:10,1827.53,619.5,262.26,51.26,7.97428,1613.718,82,329,48,61.9,28804,2880.4,22156.92%,7.576863577,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,24/05/2025,D4,Saturday,PS2,,,,,,,,,,21:34:34,1:31:39,1085.47,255.23,15.53,0,5.35405,1434.673,49,179.8,29,30.84,16074,1607.4,206.0769,5.090093128,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,26/05/2025,D1,Monday,PS3,,,,,,,,,,2:42:43,1:03:59,2499.63,767.64,244.98,16.9,7.32331,1724.783,86,334.19,67,74.41,31540,3154,20614.38%,7.372409284,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,29/05/2025,D3,Thursday,PS3,,,,,,,,,,3:54:43,1:54:21,3037.6,877.86,219.565,40.56,8.11819,2486.055,101,376,81,104.05,36974,3697.4,10157.69%,615.29%,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,31/05/2025,D4,Saturday,PS3,,,,,,,,,,12:43:12,1:24:35,2163.68,396.27,50.97,3.43,7.02844,2255.483,80,339.3,64,76.83,29716,2971.6,206.3611,6.503075809,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,2/06/2025,D1,Monday,PS4,116,118,,,,,,,,17:38:24,1:53:56,3607.76,864.24,395.12,11.5,7.23197,2313.961,78,333.86,65,89.6,29830,2983,208.6014,4.373428963,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,3/06/2025,D2,Tuesday,PS4,,,,,,,,,,10:30:43,2:07:36,1470.28,358.6,129.42,0,6.48879,2095.74,39,192.12,38,47.42,16492,1649.2,214.1818,3.731696202,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,5/06/2025,D3,Thursday,PS4,,,,,,,,,,19:32:10,2:33:32,2775.18,986.04,675.86,100.82,7.83009,1980.101,65,320.43,53,82.39,24282,2428.2,205.7797,3.897708664,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,7/06/2025,D4,Saturday,PS4,,,,,,,,,,20:15:22,1:40:02,3379.49,358.25,58.2,0,6.13786,1904.925,48,263,55,62.2,22420,2242,217.6699,3.935512364,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,9/06/2025,D1,Monday,PS5,,138,,,,,,,,0:01:26,1:34:25,3686.47,780.66,453.16,35.59,7.27321,2335.778,62,234.4,42,49.49,21888,2188.8,210.4615,3.200467437,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,10/06/2025,D2,Tuesday,PS5,,,,,,,,,,21:31:41,1:27:07,2781.21,708.42,503.91,0,6.91435,1423.755,60,259.48,35,42.17,19266,1926.6,202.8,3.681708239,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,12/06/2025,D3,Thursday,PS5,,,,,,,,,,8:55:41,3:19:50,3573.96,1472.51,841.2,157.32,7.87022,3568.162,130,620.09,132,149.72,56240,5624,214.6565,5.80969409,371,398,3.50%,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,14/06/2025,D4,Saturday,PS5,,,,,,,,,,3:27:22,1:39:05,1808.08,351.17,172.58,38.93,7.41114,1248.888,33,147.84,23,28.06,11362,1136.2,202.8929,3.024910653,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,76,16/06/2025,D1,Monday,PS6,,165,,,,,,,,3:05:46,1:48:06,1514.02,296.77,94.3,37.28,7.72542,1727.853,39,184.42,32,42.23,14022,1402.2,197.493,3.316360499,,,,,,,438,435.00,0.30%,,,,,,,,,
Payton Takimoana,Back,Wing,,17/06/2025,D2,Tuesday,PS6,,,,,,,,,,1:49:26,1:31:54,1810.81,334.93,238.93,40.28,7.6661,1387.991,26,132.08,25,44.55,10944,1094.4,214.5882,2.726405778,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,19/06/2025,D3,Thursday,PS6,,,,,,,,,,18:50:24,1:47:32,2993.5,932.08,462.13,163.45,8.27956,2473.218,119,518.98,96,90.77,45752,4575.2,212.8,7.338184075,427,365,7.80%,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,21/06/2025,D4,Saturday,PS6,,,,,,,,,,21:24:29,1:55:00,1397.56,331.66,147.36,21.38,7.44727,1420.354,39,186.9,32,39.85,14706,1470.6,207.1268,4.125230161,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,76,24/06/2025,D1,Tuesday,PS7,,,,,,,,,,23:13:55,1:51:54,2707.79,564.64,286.99,37.77,7.81895,2034.018,72,352.64,54,76.71,25308,2530.8,200.8571,4.536322847,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,26/06/2025,D2,Thursday,PS7,,169,,,,,,,,5:31:12,1:22:20,1867.6,626.03,371.46,151.64,8.09752,1555.195,52,276.29,52,72.53,21052,2105.2,202.4231,5.018080058,403,383,2.50%,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,76,30/06/2025,D1,Monday,R1,,169,,,,,,,,2:08:10,2:13:15,1687.6,566.05,400.69,60.13,7.55018,1763.833,44,241.62,38,49.73,16910,1691,206.2195,3.577254416,,,,,167.5,0.00%,422.25,408.50,1.70%,,,,,,,,,
Payton Takimoana,Back,Wing,,1/07/2025,D2,Tuesday,R1,,,,,,,,,,19:06:14,1:44:00,2485.53,522.98,374.5,39.62,7.40935,1921.542,42,210.05,34,44.65,15162,1516.2,199.5,2.755326565,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,3/07/2025,D4,Thursday,R1,,,,,,,,,,17:31:12,1:32:00,2473.5,484.09,378.94,51.49,7.46199,1892.796,27,141.55,22,36.29,9766,976.6,199.3061,1.820069217,386,392,0.80%,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,5/07/2025,D5,Saturday,R1,,,,,,,,,,6:14:24,1:14:04,1558.78,310.01,154.99,0,6.50459,1352.917,31,152.91,17,18.25,9348,934.8,194.75,2.268788863,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,76,8/07/2025,D2,Tuesday,R2,113,135,,,,,,,,16:22:05,0:35:00,609.67,133.08,50.52,0,6.71208,580.4298,8,38.12,10,8.94,3914,391.4,217.4444,1.977085209,,,,,,,447.25,449.75,0.30%,,,,,,,,,
Payton Takimoana,Back,Wing,,10/07/2025,D4,Thursday,R2,,,,,,,,,,1:52:19,2:05:42,2866.78,792.1,671.61,111.55,8.11925,2158.995,47,230.84,41,57.63,17556,1755.6,199.5,2.722249599,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,12/07/2025,D5,Saturday,R2,,,,,,,,,,7:03:22,1:25:00,1376.19,417.5,265.69,0,6.86986,1399.791,30,145.01,25,32.05,11134,1113.4,202.4364,2.628240627,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,75,15/07/2025,D2,Tuesday,R3,,169,,,,,,,,17:57:07,1:02:00,1283.29,295.66,133.35,0,6.67156,1200.496,29,145.17,26,29.3,11058,1105.8,201.0546,3.379844658,,,,,,,424.5,411.50,1.60%,,,,,,,,,
Payton Takimoana,Back,Wing,,17/07/2025,D4,Thursday,R3,,,,,,,,,,11:55:41,2:00:00,2408.37,611.41,454.41,111.87,8.05813,2001.783,36,176.21,36,44.46,14668,1466.8,203.7222,2.426670077,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,19/07/2025,D5,Saturday,R3,,,,,,,,,,9:25:55,1:05:00,1113.34,278.45,139.72,2.05,7.03948,1013.056,20,79.42,14,14.74,6802,680.2,200.0588,2.169425013,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,75,23/07/2025,D3,Wednesday,R4,,,,,,,,,,22:16:19,1:58:58,2352.03,640.07,354.08,40.97,7.54231,2015.604,60,263.71,52,58.67,23104,2310.4,206.2857,4.00837762,,,,,,,410.75,407.50,0.40%,,,,,,,,,
Payton Takimoana,Back,Wing,,25/07/2025,D5,Friday,R4,,,,,,,,,,5:52:48,1:15:00,1369.49,421.7,227.69,3.85,7.15161,1293.161,39,161.55,28,38.96,13718,1371.8,204.7463,3.955314576,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,29/07/2025,D2,Tuesday,R5,,,,,,,,,,21:20:10,1:10:00,1276.79,264.02,76.2,0,6.04248,1186.272,31,105.08,17,14.65,9690,969,201.875,2.936462408,,,,,,,407.75,400.00,1.00%,,,,,,,,,
Payton Takimoana,Back,Wing,,31/07/2025,D4,Thursday,R5,,,,,,,,,,3:43:12,2:07:29,1608,400.08,274.64,58.39,7.43579,1491.673,25,121.43,20,24.15,9082,908.2,201.8222,1.962761135,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,75,6/08/2025,D4,Wednesday,R6,,159,,5,,,,,,19:26:24,2:18:01,2663.75,773.31,581.94,103.5,7.81165,2067.372,46,247.45,46,80.46,20026,2002.6,217.6739,3.24475316,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,75,13/08/2025,D4,Wednesday,R7,,148,,,,,,,,3:40:19,2:04:03,2569.36,666.76,471.37,179.57,7.98966,2126.955,44,228.32,37,60.94,17936,1793.6,221.4321,2.881677234,,,,,,,411.25,391.25,2.50%,,,,,,,,,
Payton Takimoana,Back,Wing,,15/08/2025,CR,Friday,R7,,,,,,,,,,14:00:58,3:48:52,2467.64,808.98,505.98,29.76,7.37232,2420.53,60,286.22,48,62.94,21584,2158.4,199.8519,2.906316013,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,76,19/08/2025,D2,Tuesday,R8,,159,,,,,,,,10:35:02,1:38:57,2430.76,545.4,191.89,0,6.93651,2150.422,58,366.3,43,67.99,21090,2109,208.8119,3.833541067,406,345,8.10%,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,21/08/2025,D4,Thursday,R8,,,,,,,,,,1:06:14,1:55:47,2257.45,745.25,517.63,99.69,7.66068,1988.902,55,246.63,58,77.31,24282,2428.2,214.885,4.119750677,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,23/08/2025,NON,Saturday,R8,,,,,,,,,,5:38:24,1:39:29,1336.14,381.31,182.68,14,7.10321,1781.406,44,170.95,36,45.87,16834,1683.4,210.425,3.601444942,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,27/08/2025,D4,Wednesday,R9,,148,,,,,,,,19:00:29,2:14:00,2020.41,553.37,259.89,57.24,7.58461,2281.027,46,179.97,39,51,17974,1797.4,211.4588,3.02246993,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,29/08/2025,NON,Friday,R9,,,,,,,,,,6:31:41,2:42:09,1354.61,420.8,245.05,15.44,7.12809,1163.249,25,127.88,29,34.84,12160,1216,225.1852,3.318530939,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,4/09/2025,D4,Thursday,R10,,191,,,,,,,,1:55:12,1:45:00,1950.96,756.89,543.74,147.57,7.97387,1868.905,53,251.24,47,73.46,21394,2139.4,213.94,4.331575921,,,,316.25,313.75,0.40%,401.5,391.25,1.30%,,,,,,,,,
